date,close,high,low,open,volume
,SPUS,SPUS,SPUS,SPUS,SPUS
6/13/2023,30.94269753,30.9917362,30.79558523,30.86423751,92000
6/14/2023,31.15845871,31.20749551,30.87404003,30.99173097,70600
6/15/2023,31.52133942,31.62922263,31.02115614,31.02115614,50200
6/16/2023,31.43307114,31.84498853,31.41345567,31.84498853,47000
6/20/2023,31.33499336,31.4232611,31.09961149,31.4232611,186300
6/21/2023,31.04861832,31.22711423,30.99467671,31.19769103,75700
6/22/2023,31.2369175,31.24672523,31.02115109,31.02115109,30800
6/23/2023,31.02116203,31.13885301,30.93289614,31.08000846,43600
6/26/2023,30.76027489,31.09961352,30.76027489,31.04076899,114600
6/27/2023,31.14505005,31.20394528,30.83094962,30.94873822,12800
6/28/2023,31.15486336,31.28246782,31.04689064,31.19412684,28600
6/29/2023,31.22357941,31.25302703,31.11560854,31.25302703,34100
6/30/2023,31.63582993,31.7241709,31.48859747,31.48859747,57100
7/3/2023,31.65546799,31.71436323,31.58675874,31.71436323,68500
7/5/2023,31.59656906,31.72417353,31.54749157,31.60638681,82200
7/6/2023,31.39044189,31.41007364,31.16468244,31.41007364,60000
7/7/2023,31.22357941,31.56516545,31.20394953,31.36099977,128800
7/10/2023,31.2922821,31.2922821,31.07633854,31.2824681,54400
7/11/2023,31.37080956,31.41498192,31.19412947,31.40025717,71900
7/12/2023,31.73400116,31.83215617,31.61326758,31.6358424,54700
7/13/2023,32.0579071,32.13643409,31.87141114,31.87141114,48400
7/14/2023,32.04808807,32.25715883,32.01863859,32.13642904,33000
7/17/2023,32.24440384,32.30820795,32.06772187,32.06772187,115300
7/18/2023,32.49961853,32.55851004,32.13644052,32.26404128,55600
7/19/2023,32.47998428,32.61151288,32.40145729,32.54869353,52300
7/20/2023,32.06771851,32.4505319,32.00686497,32.4505319,97500
7/21/2023,32.06771851,32.24440046,32.04220061,32.24440046,54800
7/24/2023,32.16586685,32.24439006,32.0775259,32.23457606,70700
7/25/2023,32.38182831,32.47802125,32.17569683,32.17569683,44000
7/26/2023,32.35823441,32.44664504,32.19123863,32.39752885,41100
7/27/2023,32.16176605,32.74134595,32.11264613,32.74134595,69800
7/28/2023,32.59399796,32.64802688,32.36806051,32.43682392,42500
7/31/2023,32.57434845,32.6824063,32.4662906,32.6824063,78500
8/1/2023,32.46630096,32.54488988,32.36806857,32.54488988,55600
8/2/2023,31.94566154,32.31895138,31.87689812,32.31895138,110800
8/3/2023,31.83760643,31.99478052,31.75902126,31.75902126,71600
8/4/2023,31.54290581,32.00460634,31.52325858,31.93583916,33600
8/7/2023,31.74919891,31.74919891,31.52326137,31.67061374,71400
8/8/2023,31.60184097,31.69025162,31.36608173,31.69025162,55100
8/9/2023,31.3169651,31.64015508,31.28749613,31.61166791,59700
8/10/2023,31.3169651,31.75902026,31.25802529,31.47414106,28800
8/11/2023,31.23837471,31.28749278,31.1204951,31.1794349,17000
8/14/2023,31.53307915,31.53307915,31.17452753,31.18926201,50100
8/15/2023,31.23837471,31.51343214,31.18925852,31.4643122,38500
8/16/2023,30.96037483,31.28749386,30.95349849,31.20890682,51700
8/17/2023,30.74720192,31.06155189,30.69906753,31.06155189,50300
8/18/2023,30.74720192,30.80024905,30.48197188,30.53108807,21400
8/21/2023,31.07138252,31.14014783,30.74721072,30.83562138,57300
8/22/2023,31.05173683,31.29732159,30.99279514,31.29732159,31300
8/23/2023,31.49378586,31.52325483,31.14014326,31.14014326,45600
8/24/2023,30.96332741,31.70990344,30.96332741,31.70990344,53300
8/25/2023,31.15979195,31.26784983,30.79632757,31.10085213,31300
8/28/2023,31.41148186,31.46063835,31.24434714,31.40165018,36400
8/29/2023,31.94237709,31.98071743,31.38198296,31.41147798,54500
8/30/2023,32.16849136,32.1881547,31.9816915,31.9816915,40800
8/31/2023,32.15865707,32.3257936,32.11933039,32.20781355,43400
9/1/2023,32.15865707,32.34545694,32.02101744,32.3257936,46900
9/5/2023,32.10950851,32.19307492,32.00136199,32.158665,59800
9/6/2023,31.82439232,32.08984183,31.64742598,32.08984183,59100
9/7/2023,31.60811424,31.63760739,31.38297207,31.51963104,43200
9/8/2023,31.62776566,31.7703221,31.54518185,31.62776566,28700
9/11/2023,31.84406853,31.89322503,31.66710211,31.87356168,56900
9/12/2023,31.58844566,31.82439833,31.52945562,31.79490519,38400
9/13/2023,31.64743423,31.72608763,31.50979454,31.62777089,34800
9/14/2023,31.92271423,31.95220738,31.71625097,31.83423105,28100
9/15/2023,31.4311409,31.81456868,31.40164775,31.81456868,39600
9/18/2023,31.46063423,31.54911742,31.37215105,31.37215105,97700
9/19/2023,31.4311409,31.47046572,31.2148497,31.4311409,31500
9/20/2023,31.00839233,31.4989822,31.00839233,31.47046791,31800
9/21/2023,30.5069809,30.85108004,30.48731755,30.85108004,49900
9/22/2023,30.46765709,30.73310663,30.43816207,30.60529676,34800
9/25/2023,30.58268547,30.60529663,30.33001729,30.41850047,59800
9/26/2023,30.17827606,30.49314529,30.10447777,30.49314529,47400
9/27/2023,30.19795609,30.28651329,29.95196427,30.2569936,48900
9/28/2023,30.43411064,30.56202557,30.14875921,30.1782789,54200
9/29/2023,30.42427063,30.74897978,30.31603362,30.74897978,22700
10/2/2023,30.53250122,30.61121852,30.34259478,30.42426423,56600
10/3/2023,30.14875221,30.53250067,30.06019502,30.41442379,93200
10/4/2023,30.44394684,30.49314445,30.12907762,30.16843534,84300
10/5/2023,30.40458679,30.4636243,30.15859499,30.43410648,32500
10/6/2023,30.84737396,30.92609127,30.15367712,30.21763364,42300
10/9/2023,31.01465034,31.03137798,30.63385397,30.6997811,44400
10/10/2023,31.14256287,31.33935707,31.0264547,31.06384556,73800
10/11/2023,31.25080299,31.27048279,31.03433085,31.2409631,50600
10/12/2023,31.08352852,31.34920015,30.99497131,31.30984056,25200
10/13/2023,30.83753586,31.20160271,30.73225101,31.19176469,20200
10/16/2023,31.1720829,31.22718483,30.94577088,30.94577088,25300
10/17/2023,31.10320663,31.18192394,30.7883374,30.91625232,37900
10/18/2023,30.68009949,31.0244884,30.59646129,30.9457711,52700
10/19/2023,30.39474869,30.7784972,30.34555107,30.70961792,32200
10/20/2023,30.01099586,30.39474242,30.01099586,30.39474242,36200
10/23/2023,30.06019783,30.24715213,29.76697715,29.95196271,41700
10/24/2023,30.2176342,30.2471539,29.97164238,30.18811638,44100
10/25/2023,29.69613266,30.10939899,29.65677307,30.10939899,61800
10/26/2023,29.17024422,29.62325857,29.1210023,29.60356181,112700
10/27/2023,29.11115074,29.30811463,28.99297391,29.30811463,45600
10/30/2023,29.38690567,29.43614571,29.17024686,29.30812048,59800
10/31/2023,29.53462601,29.54447439,29.29827044,29.41644916,61300
11/1/2023,29.92854309,29.96793661,29.62522123,29.63309919,50800
11/2/2023,30.50959015,30.50959015,30.24467561,30.2732346,64200
11/3/2023,30.78533745,30.84442586,30.58837357,30.59822195,24000
11/6/2023,30.90351486,30.91533367,30.75677904,30.83457807,80900
11/7/2023,31.08077812,31.11032326,30.83457424,30.89366452,65400
11/8/2023,31.17926407,31.18911245,30.97245368,31.11032727,47000
11/9/2023,30.88381767,31.25804677,30.83457577,31.25804677,36200
11/10/2023,31.44516373,31.45501211,30.96260429,31.04138946,92900
11/13/2023,31.43531609,31.50425288,31.27774573,31.37622767,79800
11/14/2023,32.04589462,32.1246779,31.81938753,31.81938753,65100
11/15/2023,32.07544708,32.20347418,31.97893556,32.10499035,38500
11/16/2023,32.16407776,32.16407776,31.96711388,32.05574744,48800
11/17/2023,32.10498428,32.20346809,31.98680747,32.20346809,61400
11/20/2023,32.42998123,32.4595245,32.03605345,32.03605345,76300
11/21/2023,32.36103821,32.37088471,32.2428614,32.37088471,60600
11/22/2023,32.44968033,32.57770743,32.32165323,32.46937709,49700
11/24/2023,32.40043259,32.43982235,32.3413423,32.42012559,53600
11/27/2023,32.3373642,32.44577646,32.27822716,32.35707654,104700
11/28/2023,32.41619873,32.44576536,32.25357475,32.25850378,78200
11/29/2023,32.35707474,32.65275239,32.31765005,32.53447832,93800
11/30/2023,32.36692429,32.42606131,32.12052566,32.42606131,80100
12/1/2023,32.44577026,32.46647142,32.18951734,32.278221,161100
12/4/2023,32.18951797,32.20923032,31.96283168,32.15995134,198300
12/5/2023,32.26835251,32.35705613,32.08108722,32.08108722,239700
12/6/2023,32.09095764,32.43591421,32.08109959,32.38663523,216700
12/7/2023,32.46547318,32.48518551,32.25849929,32.26835733,365600
12/8/2023,32.61331558,32.61331558,32.3767713,32.3767713,178900
12/11/2023,32.64781952,32.64781952,32.42606225,32.49505357,96900
12/12/2023,32.87943268,32.87943268,32.55516975,32.60346743,76500
12/13/2023,33.23424911,33.24410341,32.8301555,32.85972214,141800
12/14/2023,33.28352737,33.40179766,33.09133674,33.33280635,91900
12/15/2023,33.34267044,33.39194942,33.23425442,33.23425442,54700
12/18/2023,33.4905014,33.55949272,33.36237306,33.36237306,150300
12/19/2023,33.70734024,33.70734024,33.54964524,33.54964524,127000
12/20/2023,33.25396347,33.79603975,33.22439308,33.69747803,168800
12/21/2023,33.58906174,33.58906174,33.34266312,33.51021237,104400
12/22/2023,33.60876846,33.75168011,33.51021052,33.63833885,51700
12/26/2023,33.7566185,33.79604319,33.65806053,33.65806053,45100
12/27/2023,33.81575012,33.81575012,33.68762178,33.76646739,153400
12/28/2023,33.77632904,33.87981603,33.76647099,33.85517466,144200
12/29/2023,33.70734024,33.82659561,33.54964524,33.79604392,52700
1/2/2024,33.33280945,33.42151311,33.13076451,33.41165882,239400
1/3/2024,32.99770737,33.1751147,32.97799502,33.13569001,134600
1/4/2024,32.9090004,33.15539903,32.89914611,32.92871274,107200
1/5/2024,32.9090004,33.11597434,32.79073011,32.89914611,112000
1/8/2024,33.52994156,33.53979585,32.97800702,32.98786507,150900
1/9/2024,33.51021576,33.61863176,33.32787941,33.37223312,75500
1/10/2024,33.81575012,33.8650291,33.57920578,33.57920578,99200
1/11/2024,33.82559967,33.96161218,33.48064313,33.91430332,107800
1/12/2024,33.90446091,33.96359419,33.76844835,33.90446091,48000
1/16/2024,33.81575012,33.9734451,33.68762178,33.82560441,136700
1/17/2024,33.66790771,33.67776201,33.44122143,33.67776201,111000
1/18/2024,34.09172821,34.11144056,33.79506543,33.88475418,80100
1/19/2024,34.5943718,34.5943718,34.14099914,34.22970282,79000
1/22/2024,34.62393188,34.80133918,34.61407384,34.68306514,94900
1/23/2024,34.73236084,34.76192748,34.60423247,34.71264849,62800
1/24/2024,34.84076691,35.07731126,34.78163364,34.90975823,128500
1/25/2024,34.92948532,35.02804708,34.78164833,34.98862237,96300
1/26/2024,34.81703949,34.98767291,34.77758585,34.97485029,52500
1/29/2024,35.20169449,35.20169449,34.85648463,34.90579979,157900
1/30/2024,35.08333206,35.18196236,35.0142901,35.18196236,93400
1/31/2024,34.34360123,34.81703354,34.32387441,34.81703354,147800
2/1/2024,34.82690048,34.82690048,34.49648099,34.52114046,66200
2/2/2024,35.3200531,35.40882188,34.82689404,34.84662086,54800
2/5/2024,35.3200531,35.41868341,35.11193766,35.37922978,148800
2/6/2024,35.38909912,35.4581411,35.21649418,35.4581411,96100
2/7/2024,35.78361893,35.78361893,35.53703941,35.59621985,107300
2/8/2024,35.8526535,35.86251879,35.76388474,35.81320365,74400
2/9/2024,36.12883759,36.12883759,35.89310533,35.9217079,53100
2/12/2024,36.00061798,36.23733603,35.95130282,36.17815558,123800
2/13/2024,35.50745773,35.64554169,35.24411244,35.49759621,167700
2/14/2024,35.82307816,35.84280497,35.4877298,35.66526739,94900
2/15/2024,35.93157959,35.93157959,35.69486152,35.83294925,103800
2/16/2024,35.68498993,35.98088461,35.66526312,35.98088461,52500
2/20/2024,35.43841171,35.59622247,35.21155899,35.57649565,159000
2/21/2024,35.5173111,35.5173111,35.20168962,35.31018521,122900
2/22/2024,36.4740448,36.50856578,36.0795198,36.11896966,84000
2/23/2024,36.37541199,36.68116819,36.35568517,36.62199151,90400
2/26/2024,36.28263855,36.45043291,36.25796546,36.45043291,145700
2/27/2024,36.34186554,36.34186554,36.15433418,36.33199705,99900
2/28/2024,36.23328781,36.28263776,36.13656085,36.25302855,148100
2/29/2024,36.47016907,36.5293875,36.17011596,36.4306876,90700
3/1/2024,36.86497879,36.94394173,36.51952533,36.51952533,96700
3/4/2024,36.80575562,36.93406473,36.76627415,36.90445552,147400
3/5/2024,36.26289368,36.64782851,36.07535862,36.64782851,125000
3/6/2024,36.48003769,36.63598684,36.32211559,36.58860984,109300
3/7/2024,36.98342896,37.03277892,36.65376652,36.70706238,79800
3/8/2024,36.64782715,37.30813818,36.58860496,37.06237118,66900
3/11/2024,36.49978256,36.60835472,36.36160118,36.60835472,232600
3/12/2024,37.09198761,37.09198761,36.49977696,36.74653045,82400
3/13/2024,36.92418671,37.08210877,36.81561458,37.08210877,119000
3/14/2024,36.86497879,37.05152743,36.66560225,36.99329169,76700
3/15/2024,36.53926086,36.66757375,36.40601186,36.58861081,71600
3/18/2024,36.82548904,37.10185172,36.80574831,36.98341111,134300
3/19/2024,37.06238174,37.06238174,36.58861539,36.76627824,71600
3/20/2024,37.35847092,37.35847092,36.94294046,37.08210826,123100
3/21/2024,37.48679733,37.66446018,37.45718811,37.66446018,103800
3/22/2024,37.57562637,37.61510784,37.41770427,37.51640417,80800
3/25/2024,37.40782928,37.49666069,37.33774837,37.48678844,154300
3/26/2024,37.24584579,37.53227724,37.22115577,37.49276867,140200
3/27/2024,37.42363358,37.4730174,37.19646496,37.4730174,116300
3/28/2024,37.40388107,37.47301919,37.35449724,37.46314393,144500
4/1/2024,37.40388107,37.55203632,37.25572959,37.55203632,128400
4/2/2024,37.13720322,37.23597464,36.9100346,37.23597464,194200
4/3/2024,37.18658447,37.3495507,37.04830451,37.10756735,213700
4/4/2024,36.71249771,37.55203789,36.69274719,37.52240835,95900
4/5/2024,37.1174469,37.28535264,36.79150691,36.84089073,76900
4/8/2024,37.13720322,37.25078941,37.05818985,37.16683653,164500
4/9/2024,37.22610474,37.30512189,36.82016408,37.30512189,119000
4/10/2024,36.93967438,36.99893347,36.75201053,36.84090294,75800
4/11/2024,37.37918472,37.44338331,36.82113663,37.0680595,66400
4/12/2024,36.88040161,37.18658734,36.73224638,37.18658734,116300
4/15/2024,36.27791977,37.12733533,36.19890638,37.12733533,215000
4/16/2024,36.22853088,36.40631569,36.1198842,36.27791471,137200
4/17/2024,35.8630867,36.37668683,35.7741943,36.37668683,113500
4/18/2024,35.71492767,36.02111342,35.65566482,35.94209629,68800
4/19/2024,35.11242294,35.67540665,35.0037763,35.61614759,123000
4/22/2024,35.44824219,35.63590596,35.07291842,35.309966,118100
4/23/2024,35.9618454,35.99147494,35.58652159,35.64578444,182900
4/24/2024,36.0112381,36.1890229,35.83246614,36.15939336,75800
4/25/2024,35.88868332,35.91833401,35.36384268,35.44390408,96900
4/26/2024,36.41252518,36.53113169,36.21484513,36.21484513,83800
4/29/2024,36.54101944,36.56078782,36.3136887,36.55090175,188000
4/30/2024,35.96774292,36.5706653,35.92326689,36.50147786,172300
5/1/2024,35.73547363,36.32357075,35.67122922,35.85902319,133700
5/2/2024,36.11600494,36.13577332,35.63168905,36.02704912,98100
5/3/2024,36.7090416,36.74956621,36.49159318,36.65962253,65500
5/6/2024,37.11428833,37.11428833,36.79800175,36.92649435,193500
5/7/2024,37.1241684,37.2427749,37.05992022,37.14393678,146700
5/8/2024,37.08463287,37.14393801,36.9264896,36.94625798,192900
5/9/2024,37.23289871,37.23289871,37.00359224,37.11429217,135900
5/10/2024,37.22301102,37.41574803,37.14394126,37.32184916,137100
5/13/2024,37.30208588,37.37127333,37.1637072,37.37127333,152800
5/14/2024,37.50963974,37.52940812,37.24277229,37.30207743,117500
5/15/2024,38.03348923,38.07302598,37.59859621,37.68755203,143000
5/16/2024,37.954422,38.14913469,37.90499916,38.06314243,140000
5/17/2024,37.93466187,37.96431256,37.76663249,37.96431256,88400
5/20/2024,38.0532608,38.13233432,37.92476822,38.01372404,128300
5/21/2024,38.18174744,38.18174744,37.93958765,38.05325487,185000
5/22/2024,38.07303238,38.18175659,37.88523841,38.18175659,160100
5/23/2024,37.9445343,38.44861854,37.80615942,38.44861854,174400
5/24/2024,38.24105835,38.27071281,37.97419085,38.09280114,100700
5/28/2024,38.4288559,38.4288559,38.18175678,38.36955075,193300
5/29/2024,38.2270813,38.31609664,38.10839166,38.1776254,175300
5/30/2024,37.70288086,38.08861278,37.63364712,38.08861278,182100
5/31/2024,37.90069199,37.92047359,37.20835082,37.83145825,151900
6/3/2024,38.07872391,38.16773926,37.66232917,38.11828712,220900
6/4/2024,38.08861923,38.16774568,37.83146583,38.02927817,175000
6/5/2024,38.78094864,38.78094864,38.27653091,38.36554625,160200
6/6/2024,38.78094864,38.84029345,38.62269957,38.82051185,120000
6/7/2024,38.76117325,38.93920395,38.59303524,38.75128433,77500
6/10/2024,38.95898056,38.95898056,38.62764715,38.69193454,130500
6/11/2024,39.24580765,39.24580765,38.79183055,38.86007577,128300
6/12/2024,39.74034119,39.91342554,39.52274727,39.55242157,129300
6/13/2024,39.84914017,39.93815552,39.6265999,39.92826283,164200
6/14/2024,39.93815613,39.93815613,39.7205622,39.78979594,48800
6/17/2024,40.28433228,40.41291087,39.83628987,39.95794509,90000
6/18/2024,40.40302277,40.40302277,40.19630998,40.34368169,123300
6/20/2024,40.16563797,40.56125883,39.96782565,40.56125883,163000
6/21/2024,40.06672668,40.22497577,39.85902547,40.14585311,151000
6/24/2024,39.7205658,40.15574992,39.69583784,40.05684564,162200
6/25/2024,40.15575409,40.15575409,39.78485733,39.90848958,100000
6/26/2024,40.3299408,40.3299408,39.99344543,40.06272356,59000
6/27/2024,40.37941742,40.37941742,40.13199451,40.30024405,133100
6/28/2024,40.04291534,40.6169382,39.97363724,40.42889441,101300
7/1/2024,40.32003784,40.32003784,39.83508729,40.14189305,147900
7/2/2024,40.50807571,40.50807571,40.07656938,40.12209661,109700
7/3/2024,40.82478714,40.82478714,40.48829177,40.48829177,138900
7/5/2024,41.18106842,41.18106842,40.8287392,40.89405695,106200
7/8/2024,41.29982758,41.29982758,41.12564316,41.25034375,180000
7/9/2024,41.22065735,41.41463606,41.17116975,41.30972975,156600
7/10/2024,41.74519348,41.78478205,41.37900863,41.43838772,95100
7/11/2024,41.06230164,41.77487694,40.9831245,41.77487694,205200
7/12/2024,41.38889694,41.66600935,41.12167979,41.17116361,116800
7/15/2024,41.42849731,41.73529934,41.23055821,41.56705356,229200
7/16/2024,41.53735733,41.56704687,41.27014015,41.53735733,134600
7/17/2024,40.5575676,40.88416769,40.45365042,40.85447437,179300
7/18/2024,40.28044891,40.73570614,39.9637479,40.73570614,208700
7/19/2024,39.95385361,40.31904934,39.83509166,40.13199842,85700
7/22/2024,40.51797104,40.54766435,40.17454795,40.35962054,126200
7/23/2024,40.45859909,40.68424944,40.37447242,40.49818389,116200
7/24/2024,39.19179535,39.92416897,39.07303339,39.91427371,188900
7/25/2024,38.76621628,39.53718911,38.5484867,39.16209441,148800
7/26/2024,39.20790863,39.41390136,38.97022326,39.12867891,103000
7/29/2024,39.2673378,39.49511761,39.10888212,39.36637118,202100
7/30/2024,38.81177521,39.33666274,38.44534714,39.33666274,140400
7/31/2024,39.77241516,39.85164489,39.33864258,39.47531122,160100
8/1/2024,39.03955841,40.16855952,38.72759981,39.89125921,294000
8/2/2024,38.14823914,38.51466716,37.8313278,38.37601892,303900
8/5/2024,37.08856583,37.51243275,36.10811879,36.14773365,441600
8/6/2024,37.33615875,37.95017409,36.95982507,37.19751049,284800
8/7/2024,36.95982361,38.09872645,36.95982361,37.89075029,208000
8/8/2024,38.0690155,38.0690155,37.2668352,37.56393916,204300
8/9/2024,38.25717545,38.31659396,37.87192982,37.97987521,125700
8/12/2024,38.3661232,38.50477146,38.12843777,38.35621759,110600
8/13/2024,39.13858795,39.13858795,38.64341351,38.64341351,74100
8/14/2024,39.15839767,39.32180616,38.89100301,39.2277218,141300
8/15/2024,40.08932877,40.08932877,39.61396168,39.64367094,143000
8/16/2024,40.06951904,40.10913391,39.8318374,39.87144849,219100
8/19/2024,40.53498077,40.53498077,39.95067477,40.08932301,194400
